"Age","Year","Sex","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"43","2016","Males","266","1,932,898","13.76","--","5,852"
"43","2016","Females","58","1,974,589","2.94","--","1,276"
"43","2015","Males","268","2,024,198","13.24","--","5,896"
"43","2015","Females","53","2,059,405","2.57","--","1,166"
"43","2014","Males","239","2,140,740","11.16","--","5,258"
"43","2014","Females","55","2,178,444","2.53","--","1,210"
"43","2013","Males","296","2,180,528","13.58","--","6,512"
"43","2013","Females","66","2,198,612","3.00","--","1,452"
"43","2012","Males","299","2,067,654","14.46","--","6,578"
"43","2012","Females","56","2,089,501","2.68","--","1,232"
"43","2011","Males","245","2,028,030","12.08","--","5,390"
"43","2011","Females","51","2,050,404","2.49","--","1,122"
"43","2010","Males","230","2,036,118","11.30","--","5,060"
"43","2010","Females","41","2,069,167","1.98","--","902"
"43","2009","Males","250","2,091,675","11.95","--","5,500"
"43","2009","Females","66","2,117,558","3.12","--","1,452"
"43","2008","Males","255","2,236,058","11.40","--","5,610"
"43","2008","Females","61","2,259,120","2.70","--","1,342"
"43","2007","Males","285","2,258,752","12.62","--","6,270"
"43","2007","Females","68","2,301,751","2.95","--","1,496"
"43","2006","Males","253","2,246,888","11.26","--","5,566"
"43","2006","Females","57","2,297,842","2.48","--","1,254"
"43","2005","Males","289","2,258,390","12.80","--","6,358"
"43","2005","Females","67","2,301,347","2.91","--","1,474"
"43","2004","Males","271","2,279,112","11.89","--","5,962"
"43","2004","Females","51","2,331,000","2.19","--","1,122"
"43","2003","Males","297","2,335,882","12.72","--","6,534"
"43","2003","Females","63","2,363,513","2.67","--","1,386"
"43","2002","Males","277","2,235,585","12.39","--","6,094"
"43","2002","Females","40","2,279,948","1.75","--","880"
"43","2001","Males","261","2,242,107","11.64","--","5,742"
"43","2001","Females","62","2,281,352","2.72","--","1,364"
"44","2021","Males","266","2,023,152","13.15","--","5,586"
"44","2021","Females","48","2,023,976","2.37","--","1,008"
"44","2020","Males","269","1,960,854","13.72","--","5,649"
"44","2020","Females","43","1,958,546","2.20","--","903"
"44","2019","Males","274","1,972,535","13.89","--","5,754"
"44","2019","Females","51","1,994,409","2.56","--","1,071"
"44","2018","Males","255","1,905,679","13.38","--","5,355"
"44","2018","Females","42","1,939,966","2.17","--","882"
"44","2017","Males","271","1,930,459","14.04","--","5,691"
"44","2017","Females","55","1,974,711","2.79","--","1,155"
"44","2016","Males","267","2,022,244","13.20","--","5,607"
"44","2016","Females","65","2,059,794","3.16","--","1,365"
"44","2015","Males","291","2,138,784","13.61","--","6,111"
"44","2015","Females","55","2,178,519","2.53","--","1,155"
"44","2014","Males","280","2,177,196","12.86","--","5,880"
"44","2014","Females","58","2,198,134","2.64","--","1,218"
"44","2013","Males","273","2,063,839","13.23","--","5,733"
"44","2013","Females","55","2,088,827","2.63","--","1,155"
"44","2012","Males","267","2,024,666","13.19","--","5,607"
"44","2012","Females","49","2,050,042","2.39","--","1,029"
"44","2011","Males","225","2,026,679","11.10","--","4,725"
"44","2011","Females","54","2,061,954","2.62","--","1,134"
"44","2010","Males","281","2,090,388","13.44","--","5,901"
"44","2010","Females","62","2,121,296","2.92","--","1,302"
"44","2009","Males","318","2,213,137","14.37","--","6,678"
"44","2009","Females","52","2,241,348","2.32","--","1,092"
"44","2008","Males","279","2,238,411","12.46","--","5,859"
"44","2008","Females","56","2,286,142","2.45","--","1,176"
"44","2007","Males","303","2,228,483","13.60","--","6,363"
"44","2007","Females","68","2,284,312","2.98","--","1,428"
"44","2006","Males","262","2,242,651","11.68","--","5,502"
"44","2006","Females","76","2,290,129","3.32","--","1,596"
"44","2005","Males","299","2,264,178","13.21","--","6,279"
"44","2005","Females","53","2,321,358","2.28","--","1,113"
"44","2004","Males","287","2,323,559","12.35","--","6,027"
"44","2004","Females","70","2,355,650","2.97","--","1,470"
"44","2003","Males","283","2,223,646","12.73","--","5,943"
"44","2003","Females","54","2,274,338","2.37","--","1,134"
"44","2002","Males","298","2,233,691","13.34","--","6,258"
"44","2002","Females","69","2,278,297","3.03","--","1,449"
"44","2001","Males","262","2,208,566","11.86","--","5,502"
"44","2001","Females","49","2,262,336","2.17","--","1,029"
"45","2021","Males","291","1,953,729","14.90","--","5,820"
"45","2021","Females","44","1,954,576","2.25","--","880"
"45","2020","Males","263","1,981,680","13.27","--","5,260"
"45","2020","Females","42","1,982,505","2.12","--","840"
"45","2019","Males","270","1,899,984","14.21","--","5,400"
"45","2019","Females","64","1,937,014","3.30","--","1,280"
"45","2018","Males","268","1,925,667","13.92","--","5,360"
"45","2018","Females","74","1,972,785","3.75","--","1,480"
"45","2017","Males","284","2,018,395","14.07","--","5,680"
"45","2017","Females","67","2,058,718","3.25","--","1,340"
"45","2016","Males","289","2,134,950","13.54","--","5,780"
"45","2016","Females","59","2,177,897","2.71","--","1,180"
"45","2015","Males","285","2,173,551","13.11","--","5,700"
"45","2015","Females","61","2,197,338","2.78","--","1,220"
"45","2014","Males","270","2,059,619","13.11","--","5,400"
"45","2014","Females","57","2,087,773","2.73","--","1,140"
"45","2013","Males","266","2,020,010","13.17","--","5,320"
"45","2013","Females","49","2,048,682","2.39","--","980"
"45","2012","Males","250","2,022,660","12.36","--","5,000"
"45","2012","Females","57","2,060,674","2.77","--","1,140"
"45","2011","Males","286","2,069,026","13.82","--","5,720"
"45","2011","Females","57","2,102,333","2.71","--","1,140"
"45","2010","Males","318","2,237,564","14.21","--","6,360"
"45","2010","Females","60","2,271,480","2.64","--","1,200"
"45","2009","Males","276","2,227,071","12.39","--","5,520"
"45","2009","Females","66","2,282,194","2.89","--","1,320"
"45","2008","Males","309","2,218,418","13.93","--","6,180"
"45","2008","Females","57","2,280,818","2.50","--","1,140"
"45","2007","Males","296","2,232,995","13.26","--","5,920"
"45","2007","Females","72","2,286,780","3.15","--","1,440"
"45","2006","Males","289","2,255,190","12.82","--","5,780"
"45","2006","Females","55","2,318,334","2.37","--","1,100"
"45","2005","Males","316","2,314,039","13.66","--","6,320"
"45","2005","Females","62","2,352,698","2.64","--","1,240"
"45","2004","Males","286","2,215,256","12.91","--","5,720"
"45","2004","Females","58","2,271,303","2.55","--","1,160"
"45","2003","Males","297","2,224,416","13.35","--","5,940"
"45","2003","Females","66","2,275,569","2.90","--","1,320"
"45","2002","Males","273","2,200,953","12.40","--","5,460"
"45","2002","Females","63","2,260,416","2.79","--","1,260"
"45","2001","Males","239","2,121,930","11.26","--","4,780"
"45","2001","Females","48","2,180,005","2.20","--","960"
"46","2021","Males","269","1,973,854","13.63","--","5,111"
"46","2021","Females","57","1,977,932","2.88","--","1,083"
"46","2020","Males","267","1,942,320","13.75","--","5,073"
"46","2020","Females","55","1,946,512","2.83","--","1,045"
"46","2019","Males","274","1,919,051","14.28","--","5,206"
"46","2019","Females","62","1,969,022","3.15","--","1,178"
"46","2018","Males","296","2,012,287","14.71","--","5,624"
"46","2018","Females","65","2,055,788","3.16","--","1,235"
"46","2017","Males","328","2,129,880","15.40","--","6,232"
"46","2017","Females","63","2,175,676","2.90","--","1,197"
"46","2016","Males","291","2,168,741","13.42","--","5,529"
"46","2016","Females","66","2,195,910","3.01","--","1,254"
"46","2015","Males","269","2,055,085","13.09","--","5,111"
"46","2015","Females","63","2,086,388","3.02","--","1,197"
"46","2014","Males","274","2,014,950","13.60","--","5,206"
"46","2014","Females","60","2,047,037","2.93","--","1,140"
"46","2013","Males","271","2,017,360","13.43","--","5,149"
"46","2013","Females","57","2,058,510","2.77","--","1,083"
"46","2012","Males","285","2,064,022","13.81","--","5,415"
"46","2012","Females","60","2,100,085","2.86","--","1,140"
"46","2011","Males","290","2,195,423","13.21","--","5,510"
"46","2011","Females","60","2,234,097","2.69","--","1,140"
"46","2010","Males","358","2,231,099","16.05","--","6,802"
"46","2010","Females","44","2,288,842","1.92","--","836"
"46","2009","Males","324","2,232,877","14.51","--","6,156"
"46","2009","Females","62","2,290,719","2.71","--","1,178"
"46","2008","Males","277","2,246,000","12.33","--","5,263"
"46","2008","Females","58","2,295,488","2.53","--","1,102"
"46","2007","Males","284","2,266,148","12.53","--","5,396"
"46","2007","Females","54","2,325,773","2.32","--","1,026"
"46","2006","Males","305","2,322,967","13.13","--","5,795"
"46","2006","Females","61","2,359,197","2.59","--","1,159"
"46","2005","Males","290","2,220,796","13.06","--","5,510"
"46","2005","Females","48","2,276,014","2.11","--","912"
"46","2004","Males","295","2,227,669","13.24","--","5,605"
"46","2004","Females","59","2,278,429","2.59","--","1,121"
"46","2003","Males","285","2,200,294","12.95","--","5,415"
"46","2003","Females","65","2,262,143","2.87","--","1,235"
"46","2002","Males","276","2,120,190","13.02","--","5,244"
"46","2002","Females","52","2,180,901","2.38","--","988"
"46","2001","Males","248","2,143,316","11.57","--","4,712"
"46","2001","Females","52","2,188,263","2.38","--","988"
"47","2021","Males","270","1,933,736","13.96","--","4,860"
"47","2021","Females","61","1,941,473","3.14","--","1,098"
"47","2020","Males","258","1,967,428","13.11","--","4,644"
"47","2020","Females","44","1,975,784","2.23","--","792"
"47","2019","Males","287","2,004,872","14.32","--","5,166"
"47","2019","Females","62","2,051,557","3.02","--","1,116"
"47","2018","Males","310","2,122,714","14.60","--","5,580"
"47","2018","Females","65","2,172,046","2.99","--","1,170"
"47","2017","Males","323","2,162,603","14.94","--","5,814"
"47","2017","Females","84","2,193,166","3.83","--","1,512"
"47","2016","Males","285","2,049,843","13.90","--","5,130"
"47","2016","Females","68","2,084,544","3.26","--","1,224"
"47","2015","Males","243","2,009,937","12.09","--","4,374"
"47","2015","Females","69","2,045,089","3.37","--","1,242"
"47","2014","Males","277","2,011,929","13.77","--","4,986"
"47","2014","Females","68","2,056,360","3.31","--","1,224"
"47","2013","Males","257","2,057,859","12.49","--","4,626"
"47","2013","Females","66","2,097,447","3.15","--","1,188"
"47","2012","Males","319","2,189,155","14.57","--","5,742"
"47","2012","Females","72","2,231,122","3.23","--","1,296"
"47","2011","Males","315","2,231,260","14.12","--","5,670"
"47","2011","Females","88","2,287,479","3.85","--","1,584"
"47","2010","Males","323","2,238,371","14.43","--","5,814"
"47","2010","Females","74","2,297,079","3.22","--","1,332"
"47","2009","Males","321","2,251,625","14.26","--","5,778"
"47","2009","Females","68","2,305,711","2.95","--","1,224"
"47","2008","Males","327","2,271,163","14.40","--","5,886"
"47","2008","Females","86","2,334,949","3.68","--","1,548"
"47","2007","Males","284","2,326,981","12.21","--","5,112"
"47","2007","Females","45","2,367,243","1.90","--","810"
"47","2006","Males","300","2,223,657","13.49","--","5,400"
"47","2006","Females","74","2,282,483","3.24","--","1,332"
"47","2005","Males","323","2,228,362","14.50","--","5,814"
"47","2005","Females","65","2,283,363","2.85","--","1,170"
"47","2004","Males","300","2,199,705","13.64","--","5,400"
"47","2004","Females","76","2,265,504","3.36","--","1,368"
"47","2003","Males","276","2,117,278","13.04","--","4,968"
"47","2003","Females","49","2,183,199","2.24","--","882"
"47","2002","Males","298","2,140,513","13.92","--","5,364"
"47","2002","Females","49","2,189,608","2.24","--","882"
"47","2001","Males","280","2,042,522","13.71","--","5,040"
"47","2001","Females","61","2,109,835","2.89","--","1,098"
"48","2021","Males","301","1,957,672","15.38","--","5,117"
"48","2021","Females","47","1,969,820","2.39","--","799"
"48","2020","Males","299","2,067,592","14.46","--","5,083"
"48","2020","Females","71","2,068,589","3.43","--","1,207"
"48","2019","Males","298","2,113,987","14.10","--","5,066"
"48","2019","Females","75","2,166,960","3.46","--","1,275"
"48","2018","Males","336","2,154,493","15.60","--","5,712"
"48","2018","Females","50","2,188,947","2.28","--","850"
"48","2017","Males","312","2,042,897","15.27","--","5,304"
"48","2017","Females","68","2,081,238","3.27","--","1,156"
"48","2016","Males","286","2,003,757","14.27","--","4,862"
"48","2016","Females","62","2,042,435","3.04","--","1,054"
"48","2015","Males","276","2,005,926","13.76","--","4,692"
"48","2015","Females","55","2,053,567","2.68","--","935"
"48","2014","Males","304","2,051,104","14.82","--","5,168"
"48","2014","Females","69","2,094,414","3.29","--","1,173"
"48","2013","Males","336","2,181,427","15.40","--","5,712"
"48","2013","Females","85","2,227,640","3.82","--","1,445"
"48","2012","Males","324","2,223,514","14.57","--","5,508"
"48","2012","Females","88","2,283,829","3.85","--","1,496"
"48","2011","Males","334","2,229,168","14.98","--","5,678"
"48","2011","Females","76","2,293,369","3.31","--","1,292"
"48","2010","Males","336","2,237,859","15.01","--","5,712"
"48","2010","Females","53","2,301,109","2.30","--","901"
"48","2009","Males","323","2,254,796","14.33","--","5,491"
"48","2009","Females","69","2,327,859","2.96","--","1,173"
"48","2008","Males","336","2,312,015","14.53","--","5,712"
"48","2008","Females","66","2,360,971","2.80","--","1,122"
"48","2007","Males","313","2,210,550","14.16","--","5,321"
"48","2007","Females","66","2,277,111","2.90","--","1,122"
"48","2006","Males","286","2,216,553","12.90","--","4,862"
"48","2006","Females","57","2,278,836","2.50","--","969"
"48","2005","Males","308","2,188,567","14.07","--","5,236"
"48","2005","Females","56","2,261,317","2.48","--","952"
"48","2004","Males","303","2,107,708","14.38","--","5,151"
"48","2004","Females","64","2,179,770","2.94","--","1,088"
"48","2003","Males","265","2,131,048","12.44","--","4,505"
"48","2003","Females","49","2,186,893","2.24","--","833"
"48","2002","Males","275","2,035,360","13.51","--","4,675"
"48","2002","Females","49","2,107,973","2.33","--","833"
"48","2001","Males","287","1,972,837","14.55","--","4,879"
"48","2001","Females","51","2,046,064","2.49","--","867"
"49","2021","Males","292","2,056,766","14.20","--","4,672"
"49","2021","Females","74","2,061,952","3.59","--","1,184"
"49","2020","Males","322","2,197,850","14.65","--","5,152"
"49","2020","Females","55","2,187,754","2.51","--","880"
"49","2019","Males","308","2,144,741","14.36","--","4,928"
"49","2019","Females","80","2,183,251","3.66","--","1,280"
"49","2018","Males","262","2,034,172","12.88","--","4,192"
"49","2018","Females","70","2,076,538","3.37","--","1,120"
"49","2017","Males","264","1,996,207","13.23","--","4,224"
"49","2017","Females","73","2,038,520","3.58","--","1,168"
"49","2016","Males","277","1,998,877","13.86","--","4,432"
"49","2016","Females","63","2,050,099","3.07","--","1,008"
"49","2015","Males","295","2,043,857","14.43","--","4,720"
"49","2015","Females","70","2,090,872","3.35","--","1,120"
"49","2014","Males","331","2,173,158","15.23","--","5,296"
"49","2014","Females","78","2,223,633","3.51","--","1,248"
"49","2013","Males","345","2,214,543","15.58","--","5,520"
"49","2013","Females","76","2,279,434","3.33","--","1,216"
"49","2012","Males","321","2,220,307","14.46","--","5,136"
"49","2012","Females","67","2,288,942","2.93","--","1,072"
"49","2011","Males","339","2,225,430","15.23","--","5,424"
"49","2011","Females","74","2,294,427","3.23","--","1,184"
"49","2010","Males","342","2,264,793","15.10","--","5,472"
"49","2010","Females","51","2,341,267","2.18","--","816"
"49","2009","Males","327","2,319,302","14.10","--","5,232"
"49","2009","Females","47","2,370,091","1.98","--","752"
"49","2008","Males","306","2,216,352","13.81","--","4,896"
"49","2008","Females","62","2,284,818","2.71","--","992"
"49","2007","Males","286","2,220,840","12.88","--","4,576"
"49","2007","Females","63","2,285,376","2.76","--","1,008"
"49","2006","Males","296","2,191,447","13.51","--","4,736"
"49","2006","Females","60","2,266,686","2.65","--","960"
"49","2005","Males","283","2,108,314","13.42","--","4,528"
"49","2005","Females","53","2,183,754","2.43","--","848"
"49","2004","Males","281","2,130,419","13.19","--","4,496"
"49","2004","Females","62","2,189,535","2.83","--","992"
"49","2003","Males","296","2,032,382","14.56","--","4,736"
"49","2003","Females","57","2,109,482","2.70","--","912"
"49","2002","Males","272","1,969,464","13.81","--","4,352"
"49","2002","Females","45","2,046,886","2.20","--","720"
"49","2001","Males","255","1,912,418","13.33","--","4,080"
"49","2001","Females","31","1,981,770","1.56","--","496"
"50","2021","Males","374","2,185,720","17.11","--","5,610"
"50","2021","Females","70","2,180,365","3.21","--","1,050"
"50","2020","Males","303","2,163,045","14.01","--","4,545"
"50","2020","Females","54","2,155,405","2.51","--","810"
"50","2019","Males","286","2,023,907","14.13","--","4,290"
"50","2019","Females","63","2,070,511","3.04","--","945"
"50","2018","Males","302","1,986,684","15.20","--","4,530"
"50","2018","Females","58","2,033,127","2.85","--","870"
"50","2017","Males","289","1,990,010","14.52","--","4,335"
"50","2017","Females","70","2,045,310","3.42","--","1,050"
"50","2016","Males","298","2,035,108","14.64","--","4,470"
"50","2016","Females","64","2,086,513","3.07","--","960"
"50","2015","Males","333","2,164,006","15.39","--","4,995"
"50","2015","Females","72","2,218,775","3.25","--","1,080"
"50","2014","Males","290","2,204,716","13.15","--","4,350"
"50","2014","Females","97","2,274,303","4.27","--","1,455"
"50","2013","Males","361","2,209,931","16.34","--","5,415"
"50","2013","Females","76","2,283,738","3.33","--","1,140"
"50","2012","Males","357","2,215,500","16.11","--","5,355"
"50","2012","Females","68","2,289,230","2.97","--","1,020"
"50","2011","Males","334","2,251,375","14.84","--","5,010"
"50","2011","Females","76","2,330,796","3.26","--","1,140"
"50","2010","Males","347","2,300,471","15.08","--","5,205"
"50","2010","Females","76","2,359,986","3.22","--","1,140"
"50","2009","Males","341","2,190,333","15.57","--","5,115"
"50","2009","Females","69","2,271,859","3.04","--","1,035"
"50","2008","Males","371","2,197,231","16.89","--","5,565"
"50","2008","Females","52","2,273,900","2.29","--","780"
"50","2007","Males","279","2,170,082","12.86","--","4,185"
"50","2007","Females","45","2,256,396","1.99","--","675"
"50","2006","Males","289","2,089,880","13.83","--","4,335"
"50","2006","Females","52","2,174,995","2.39","--","780"
"50","2005","Males","279","2,113,554","13.20","--","4,185"
"50","2005","Females","49","2,181,788","2.25","--","735"
"50","2004","Males","289","2,018,148","14.32","--","4,335"
"50","2004","Females","59","2,102,958","2.81","--","885"
"50","2003","Males","281","1,957,053","14.36","--","4,215"
"50","2003","Females","63","2,041,727","3.09","--","945"
"50","2002","Males","277","1,902,884","14.56","--","4,155"
"50","2002","Females","44","1,978,120","2.22","--","660"
"50","2001","Males","261","1,858,954","14.04","--","3,915"
"50","2001","Females","51","1,937,178","2.63","--","765"
"51","2021","Males","321","2,150,184","14.93","--","4,494"
"51","2021","Females","81","2,147,628","3.77","--","1,134"
"51","2020","Males","262","2,079,364","12.60","--","3,668"
"51","2020","Females","61","2,078,343","2.94","--","854"
"51","2019","Males","307","1,975,867","15.54","--","4,298"
"51","2019","Females","71","2,026,659","3.50","--","994"
"51","2018","Males","293","1,979,547","14.80","--","4,102"
"51","2018","Females","62","2,039,366","3.04","--","868"
"51","2017","Males","303","2,025,095","14.96","--","4,242"
"51","2017","Females","63","2,080,940","3.03","--","882"
"51","2016","Males","314","2,153,665","14.58","--","4,396"
"51","2016","Females","72","2,213,341","3.25","--","1,008"
"51","2015","Males","386","2,193,965","17.59","--","5,404"
"51","2015","Females","81","2,268,474","3.57","--","1,134"
"51","2014","Males","363","2,198,616","16.51","--","5,082"
"51","2014","Females","92","2,277,633","4.04","--","1,288"
"51","2013","Males","349","2,203,718","15.84","--","4,886"
"51","2013","Females","81","2,282,996","3.55","--","1,134"
"51","2012","Males","379","2,239,745","16.92","--","5,306"
"51","2012","Females","76","2,324,818","3.27","--","1,064"
"51","2011","Males","357","2,278,708","15.67","--","4,998"
"51","2011","Females","80","2,348,903","3.41","--","1,120"
"51","2010","Males","360","2,190,860","16.43","--","5,040"
"51","2010","Females","61","2,273,919","2.68","--","854"
"51","2009","Males","333","2,220,328","15.00","--","4,662"
"51","2009","Females","78","2,294,505","3.40","--","1,092"
"51","2008","Males","323","2,189,643","14.75","--","4,522"
"51","2008","Females","57","2,274,363","2.51","--","798"
"51","2007","Males","306","2,105,014","14.54","--","4,284"
"51","2007","Females","62","2,189,895","2.83","--","868"
"51","2006","Males","306","2,125,896","14.39","--","4,284"
"51","2006","Females","50","2,194,295","2.28","--","700"
"51","2005","Males","283","2,026,220","13.97","--","3,962"
"51","2005","Females","60","2,112,385","2.84","--","840"
"51","2004","Males","266","1,961,729","13.56","--","3,724"
"51","2004","Females","56","2,048,310","2.73","--","784"
"51","2003","Males","280","1,903,889","14.71","--","3,920"
"51","2003","Females","45","1,982,259","2.27","--","630"
"51","2002","Males","268","1,857,728","14.43","--","3,752"
"51","2002","Females","33","1,939,470","1.70","--","462"
"51","2001","Males","231","1,862,997","12.40","--","3,234"
"51","2001","Females","48","1,933,987","2.48","--","672"
"52","2021","Males","314","2,065,837","15.20","--","4,082"
"52","2021","Females","79","2,070,356","3.82","--","1,027"
"52","2020","Males","276","2,032,322","13.58","--","3,588"
"52","2020","Females","48","2,037,796","2.36","--","624"
"52","2019","Males","292","1,967,937","14.84","--","3,796"
"52","2019","Females","65","2,032,463","3.20","--","845"
"52","2018","Males","332","2,013,555","16.49","--","4,316"
"52","2018","Females","68","2,074,572","3.28","--","884"
"52","2017","Males","318","2,142,287","14.84","--","4,134"
"52","2017","Females","81","2,207,045","3.67","--","1,053"
"52","2016","Males","377","2,182,277","17.28","--","4,901"
"52","2016","Females","79","2,262,347","3.49","--","1,027"
"52","2015","Males","337","2,186,960","15.41","--","4,381"
"52","2015","Females","76","2,271,097","3.35","--","988"
"52","2014","Males","359","2,191,523","16.38","--","4,667"
"52","2014","Females","77","2,276,166","3.38","--","1,001"
"52","2013","Males","382","2,226,796","17.16","--","4,966"
"52","2013","Females","62","2,317,597","2.68","--","806"
"52","2012","Males","368","2,265,895","16.24","--","4,784"
"52","2012","Females","86","2,341,963","3.67","--","1,118"
"52","2011","Males","379","2,196,877","17.25","--","4,927"
"52","2011","Females","74","2,282,175","3.24","--","962"
"52","2010","Males","359","2,207,331","16.26","--","4,667"
"52","2010","Females","64","2,293,632","2.79","--","832"
"52","2009","Males","378","2,166,314","17.45","--","4,914"
"52","2009","Females","69","2,262,914","3.05","--","897"
"52","2008","Males","310","2,084,691","14.87","--","4,030"
"52","2008","Females","56","2,179,898","2.57","--","728"
"52","2007","Males","330","2,107,206","15.66","--","4,290"
"52","2007","Females","44","2,185,406","2.01","--","572"
"52","2006","Males","300","2,010,104","14.93","--","3,900"
"52","2006","Females","58","2,104,767","2.76","--","754"
"52","2005","Males","293","1,947,237","15.05","--","3,809"
"52","2005","Females","50","2,041,798","2.45","--","650"
"52","2004","Males","260","1,891,498","13.75","--","3,380"
"52","2004","Females","38","1,976,689","1.92","--","494"
"52","2003","Males","259","1,846,869","14.02","--","3,367"
"52","2003","Females","35","1,935,131","1.81","--","455"
"52","2002","Males","224","1,854,275","12.08","--","2,912"
"52","2002","Females","37","1,930,903","1.92","--","481"
"52","2001","Males","246","1,786,837","13.77","--","3,198"
"52","2001","Females","38","1,867,552","2.04","--","494"
"53","2021","Males","305","2,017,818","15.12","--","3,660"
"53","2021","Females","68","2,029,005","3.35","--","816"
"53","2020","Males","308","2,032,960","15.15","--","3,696"
"53","2020","Females","50","2,053,576","2.44","--","600"
"53","2019","Males","293","2,000,500","14.65","--","3,516"
"53","2019","Females","77","2,067,123","3.73","--","924"
"53","2018","Males","338","2,129,177","15.88","--","4,056"
"53","2018","Females","88","2,199,660","4.00","--","1,056"
"53","2017","Males","408","2,168,870","18.81","--","4,896"
"53","2017","Females","79","2,255,166","3.50","--","948"
"53","2016","Males","355","2,173,755","16.33","--","4,260"
"53","2016","Females","96","2,264,091","4.24","--","1,152"
"53","2015","Males","373","2,178,525","17.12","--","4,476"
"53","2015","Females","73","2,269,046","3.22","--","876"
"53","2014","Males","342","2,213,217","15.45","--","4,104"
"53","2014","Females","90","2,310,079","3.90","--","1,080"
"53","2013","Males","388","2,251,917","17.23","--","4,656"
"53","2013","Females","82","2,334,365","3.51","--","984"
"53","2012","Males","400","2,183,278","18.32","--","4,800"
"53","2012","Females","76","2,274,754","3.34","--","912"
"53","2011","Males","359","2,182,995","16.45","--","4,308"
"53","2011","Females","65","2,275,928","2.86","--","780"
"53","2010","Males","399","2,141,451","18.63","--","4,788"
"53","2010","Females","65","2,239,038","2.90","--","780"
"53","2009","Males","363","2,092,799","17.35","--","4,356"
"53","2009","Females","70","2,188,666","3.20","--","840"
"53","2008","Males","293","2,113,824","13.86","--","3,516"
"53","2008","Females","65","2,192,990","2.96","--","780"
"53","2007","Males","317","2,014,322","15.74","--","3,804"
"53","2007","Females","52","2,110,669","2.46","--","624"
"53","2006","Males","285","1,949,521","14.62","--","3,420"
"53","2006","Females","67","2,046,528","3.27","--","804"
"53","2005","Males","282","1,891,793","14.91","--","3,384"
"53","2005","Females","40","1,980,102","2.02","--","480"
"53","2004","Males","243","1,845,766","13.17","--","2,916"
"53","2004","Females","51","1,937,104","2.63","--","612"
"53","2003","Males","250","1,851,588","13.50","--","3,000"
"53","2003","Females","46","1,931,801","2.38","--","552"
"53","2002","Males","244","1,782,968","13.69","--","2,928"
"53","2002","Females","40","1,867,430","2.14","--","480"
"53","2001","Males","255","1,775,286","14.36","--","3,060"
"53","2001","Females","45","1,855,742","2.43","--","540"
"54","2021","Males","335","2,016,643","16.61","--","3,685"
"54","2021","Females","64","2,043,370","3.13","--","704"
"54","2020","Males","319","2,061,809","15.47","--","3,509"
"54","2020","Females","61","2,087,657","2.92","--","671"
"54","2019","Males","304","2,114,085","14.38","--","3,344"
"54","2019","Females","78","2,190,832","3.56","--","858"
"54","2018","Males","366","2,153,915","16.99","--","4,026"
"54","2018","Females","84","2,246,620","3.74","--","924"
"54","2017","Males","374","2,159,188","17.32","--","4,114"
"54","2017","Females","86","2,255,838","3.81","--","946"
"54","2016","Males","389","2,163,918","17.98","--","4,279"
"54","2016","Females","83","2,261,220","3.67","--","913"
"54","2015","Males","383","2,198,415","17.42","--","4,213"
"54","2015","Females","82","2,302,232","3.56","--","902"
"54","2014","Males","379","2,236,950","16.94","--","4,169"
"54","2014","Females","83","2,326,285","3.57","--","913"
"54","2013","Males","398","2,168,631","18.35","--","4,378"
"54","2013","Females","70","2,266,664","3.09","--","770"
"54","2012","Males","389","2,168,538","17.94","--","4,279"
"54","2012","Females","71","2,267,934","3.13","--","781"
"54","2011","Males","388","2,155,748","18.00","--","4,268"
"54","2011","Females","69","2,260,372","3.05","--","759"
"54","2010","Males","346","2,093,639","16.53","--","3,806"
"54","2010","Females","56","2,198,481","2.55","--","616"
"54","2009","Males","325","2,113,789","15.38","--","3,575"
"54","2009","Females","66","2,203,336","3.00","--","726"
"54","2008","Males","320","2,013,570","15.89","--","3,520"
"54","2008","Females","58","2,119,395","2.74","--","638"
"54","2007","Males","282","1,947,783","14.48","--","3,102"
"54","2007","Females","51","2,053,364","2.48","--","561"
"54","2006","Males","251","1,889,347","13.29","--","2,761"
"54","2006","Females","40","1,985,488","2.02","--","440"
"54","2005","Males","288","1,842,484","15.63","--","3,168"
"54","2005","Females","44","1,941,339","2.27","--","484"
"54","2004","Males","238","1,847,902","12.88","--","2,618"
"54","2004","Females","65","1,934,540","3.36","--","715"
"54","2003","Males","279","1,778,201","15.69","--","3,069"
"54","2003","Females","36","1,868,710","1.93","--","396"
"54","2002","Males","270","1,770,239","15.25","--","2,970"
"54","2002","Females","47","1,855,880","2.53","--","517"
"54","2001","Males","249","1,862,073","13.37","--","2,739"
"54","2001","Females","47","1,946,657","2.41","--","517"
"55","2021","Males","294","2,043,325","14.39","--","2,940"
"55","2021","Females","57","2,076,192","2.75","--","570"
"55","2020","Males","322","2,132,868","15.10","--","3,220"
"55","2020","Females","63","2,180,537","2.89","--","630"
"55","2019","Males","357","2,137,150","16.70","--","3,570"
"55","2019","Females","69","2,236,544","3.09","--","690"
"55","2018","Males","390","2,142,662","18.20","--","3,900"
"55","2018","Females","82","2,246,120","3.65","--","820"
"55","2017","Males","388","2,147,748","18.07","--","3,880"
"55","2017","Females","71","2,251,889","3.15","--","710"
"55","2016","Males","402","2,182,230","18.42","--","4,020"
"55","2016","Females","73","2,293,240","3.18","--","730"
